index,label,LogReg_score,LogReg_pred,RoBERTa_score,RoBERTa_pred,AvgICTF,AvgIDF,Clarity,MaxIDF,MaxSCQ,NQC,SClarity,SMV,WIG,nSigma,query,answer,conv_id,turn_id,retrieval_titles,query_length
260,1,0.5554185811256168,1.0,-0.0131515711545944,0.0,9.631946096763825,5.191232431910761,1.3712567371922206,11.69027844882324,75.31690707385968,0.0273022277702476,7.6860359477085085,3.8520967984521466,2.338822479248043,0.5665757376888627,What county is old forge new york in?,"['Herkimer County', 'Herkimer']",9096058560244841323,1,[],8
277,0,0.4851259684963367,0.0,0.0448971726000309,1.0,10.831774307901194,6.494063078258323,1.085427969266162,10.147806243184322,83.10881554085209,0.0166602390942274,8.885864158845878,1.4836381801590093,1.864030761718748,0.4306446011734922,When did the haves and have nots start?,"['May 28, 2013', '2011', 'September 12, 2017', 'September 5, 2017', 'August 29, 2017']",-3476307486315296485,1,[],8
300,1,0.5321575060514273,1.0,-0.0316498205065727,0.0,6.797295887115946,3.2925866495032325,1.2947424747289022,5.341318271904047,67.34610449444224,0.0122392092762984,5.509745557168667,0.8325116147380319,1.3261434936523426,0.3225894478160344,Delhi is situated on the bank of the river?,"['Yamuna', 'Jumna', 'Jamna']",-1837678249863691869,1,[],9
317,1,0.5090321144403714,1.0,-0.138501763343811,0.0,11.162415258293269,6.761755393119158,1.2850043729466891,16.167615263301446,74.48379122157773,0.0207547503258153,9.55297734585917,2.6370407414891,2.534936676025387,0.5741342113880147,Who said democracy is the rule of fools?,['Plato'],5297928633660324502,1,[],8
341,1,0.5212534615780477,1.0,-0.0779312700033187,0.0,7.86720830728251,4.346079185230603,1.2173051670426525,8.376919232126708,82.22753393476813,0.0244606033520858,6.57965797733523,3.2569841858871458,2.293177947998049,0.6380619274301619,Who is the speaker of the house in california?,"['Anthony Rendon', 'Toni Atkins', 'Toni G. Atkins', 'John Pérez', 'John A. Pérez']",-7080280877480411379,1,[],9
353,1,0.5088701849269254,1.0,-0.2100463658571243,0.0,10.67920847857796,6.30269333206409,1.3427031186181766,10.834896470036076,79.08335942973193,0.0129424366994975,9.292914117458068,0.8760684473160886,1.1884686279296863,0.3309207698445521,What year did star wars come out in theaters?,"['1977', '1980', '1983', '1999', '2002', '2005', '2015', '2017', '2019', '2008', '2016', '2018', 'May 25, 1977', 'May 21, 1980', 'May 25, 1983', 'May 19, 1999', 'May 16, 2002', 'May 19, 2005', 'December 18, 2015', 'December 15, 2017', 'December 20, 2019', 'December 16, 2016', 'May 25, 2018']",-3179136939189453371,1,[],9
362,1,0.5706132677819137,1.0,-0.0024838745594024,0.0,8.873076947600198,4.496772418458205,1.295028306764262,9.53035723201699,81.81111029348317,0.0256610572653938,7.081317478372142,3.669099045393383,2.5999282836914106,0.6772277170008422,Where did italy win the world cup in 2006?,"['Olympiastadion', 'Olympiastadion Berlin', 'Berlin, Germany', 'Berlin']",-5485901134801622830,1,[],9
426,1,0.5163420394397171,1.0,-0.0977412611246109,0.0,10.111678951231331,5.830032144144735,1.170040306696802,14.08817372162161,67.56339181502362,0.0209768922479843,8.502241038797234,2.3323613116158866,1.857856140136712,0.5090690099055427,Who is the mayor of warner robins ga?,"['Randy Toms', 'Chuck Shaheen', 'John Havrilla']",7994278059308814702,1,[],8
482,1,0.513295903289484,1.0,-0.1534251272678375,0.0,6.026687080113575,2.421563192142522,1.2100379695450216,3.772268204864956,54.30880365435137,0.0216966435653936,4.533554189090196,2.71157701196454,1.9597418212890647,0.582191657871845,A false correlation between two variables caused by a third variable?,"['spurious correlation', 'spurious relationship']",-7234567131490543978,1,[],11
544,1,0.5187245154220085,1.0,-0.0761445686221122,0.0,7.641860484989458,3.3204845522006425,1.120734481242026,5.22948521610183,67.78144432324066,0.0142963682967373,5.850101015761403,1.0372648196793803,1.3472276306152389,0.3600806888183848,Who played igor in the movie van helsing?,"[""O'Connor"", ""Kevin J. O'Connor"", ""Kevin James O'Connor""]",3407199815349194308,1,[],8
601,1,0.5321371478627316,1.0,-0.1327255517244339,0.0,9.589512478130116,5.1631199710257984,1.1790471434125491,14.375855794073392,54.30880365435137,0.0333952951159377,7.797753008902059,6.089265108405724,3.1513569641113213,0.872443773862084,When will the next fifty shades of grey movie be released?,"['February 7, 2017', 'February 10, 2017', 'February 9, 2015', 'February 13, 2015', 'February 11, 2015', 'February 6, 2018', 'February 9, 2018']",-8900080097940527212,1,[],11
640,1,0.51494125079479,1.0,-0.0559331774711608,0.0,9.644167884465816,5.32264429275929,1.1151827176896087,8.370940449241285,81.99316441138859,0.01894333445819,8.034729972031716,1.937329991034203,2.004846343994139,0.4921039004918324,When did the soviet union explode its first atomic bomb?,['29 August 1949'],-9071098640885474868,1,[],10
665,1,0.5696870391827136,1.0,-0.1061717048287391,0.0,9.732264042609753,5.2745030804373405,1.4686124481633342,9.868666016445504,81.67174374011792,0.016173283497545,8.122826130175653,1.404181904286961,1.2262774658203148,0.4189543388435905,Who was crucified on an x shaped cross?,"['Andrew the Apostle', 'Saint Andrew', 'Eulària', 'Aulazia', 'Saint Eulalia', 'Olalla', 'Aulaire']",-5816535177166495903,1,[],8
687,1,0.5856903616920016,1.0,-0.0704247504472732,0.0,8.99548053360978,4.550654209413556,1.256931085238925,9.191734155271709,81.50759754839322,0.0357992343194498,7.386042621175678,6.638593841434714,3.028522033691408,0.9109468865852384,Who was the 31st president of the united states of america?,"['Herbert Hoover', 'Herbert Clark Hoover']",-6413166067928089613,1,[],11
717,0,0.4765625353178165,0.0,0.0263707973062992,1.0,12.092081840351632,7.6433878633768195,1.0904115476055214,16.167615263301446,81.80563979793956,0.0186080118643909,10.012640298671796,1.71140229075618,1.5485350036621115,0.4360685841516447,Who sang the song she's got betty davis eyes?,"['Jackie DeShannon', 'Kim Carnes']",-4736097766420385449,1,[],9
720,1,0.5553947075723086,1.0,-0.1719482988119125,0.0,8.55961359022214,4.178133912221858,1.461504912155864,6.303570448564247,74.3917936836333,0.0217278784019882,6.9501756777880415,3.2304746696763846,2.6042439270019497,0.6354599387133291,Who played smith jared in sex and the city?,['Jason Lewis'],-2861914406698881499,1,[],9
730,1,0.515803670459461,1.0,-0.1364009827375412,0.0,7.609622644166452,3.235610705740685,1.3243304891754308,4.868415338667169,65.33211819804028,0.0256979039414751,5.530181102486616,3.810438815170637,2.9536772155761764,0.6506781774229986,What is the main train station in munich?,"['Munich Central Station', 'München Hauptbahnhof']",-1571033584425738488,1,[],8
731,1,0.5148446989273018,1.0,-0.1127956286072731,0.0,9.75861835684066,5.377337773331117,1.3140825238100995,14.375855794073392,64.91122665543683,0.02713991300835,7.966858887612606,4.490259674972994,3.3861395263671907,0.6389095593255315,Who won s5 of rupaul's drag race?,"['Roxxxy Andrews', 'Lineysha Sparx', 'Detox', 'Alyssa Edwards', 'Jinkx Monsoon', 'Ivy Winters', 'Coco Montrese', 'Alaska']",-7557223051933137922,1,[],7
747,1,0.5528679453009323,1.0,-0.0045546293258666,0.0,9.578402180587451,5.218660127484006,1.2792526666627522,10.112002896369711,82.60070358036134,0.0227827335026918,7.786642711359396,2.5795687355069616,2.135628204345705,0.567843369194684,Who wrote the hit three dog night song joy to the world?,"['Hoyt Wayne Axton', 'Hoyt Axton']",-7893448109726067954,1,[],12
757,1,0.5773513221429508,1.0,-0.0689623802900314,0.0,10.302225611892547,5.941837206438138,1.4349073333645528,11.388491770189916,77.90459121781527,0.0317885712431127,8.74151520285114,5.899183252705371,2.8481788635253893,0.809607809903136,As blues moved into chicago's south side what style of blues developed?,"['Chicago blues', 'British blues', 'gospelized rhythm and blues', 'soul', 'Soul music']",-5001543574321430501,1,[],12
774,1,0.5038159009930822,1.0,-0.2157518118619918,0.0,9.842199321630336,5.476157138333899,1.3025604246944582,8.370940449241285,81.99316441138859,0.0233461846639691,8.232761409196234,3.449408184118912,2.6159547424316463,0.6566399492985969,Who holds the record for the longest field goal?,"['Ove Johansson', 'Matt Prater', 'Steve Little', 'Joe Williams', 'Russell Erxleben', 'Paul McCallum', 'Ola Kimrin', 'Dirk Borgognone', 'Aaron Mills', 'Sebastian Janikowski', 'Fabrizio Scaccia', 'Ove Johannsson']",-8522330958978003137,1,[],9
777,1,0.5619710608764745,1.0,-0.151524469256401,0.0,7.754256805886652,3.3340366728422355,1.3015373714054477,5.330164068813991,67.42372292184339,0.0313480983486502,6.144818893452554,5.2703391752512845,3.5734162902831987,0.8116602718541855,Ratio of length and width of indian flag?,"['two by three', '2:3', '2/3', 'length 1.5 times width']",-8518531456573518345,1,[],8
854,1,0.5384502810507871,1.0,-0.1514878273010254,0.0,11.374974510049489,6.893574643921033,1.5229479064340878,16.167615263301446,79.52360389971723,0.0189216170339565,9.765536597615387,2.1296374832082074,2.21267211914062,0.4864425834804495,What direction does the earth orbit around the sun?,['counterclockwise'],-120105336439351741,1,[],9
867,1,0.5381775116601614,1.0,-0.1380211412906646,0.0,9.17114378118294,4.752186053179199,1.3308006726385544,11.779358078876928,75.20525349741452,0.0251498379200014,7.379384311954886,3.381791876188125,2.44691146850586,0.6129882975308677,Where do tornadoes most commonly occur in the us?,"['Tornado Alley', 'Minnesota, Wisconsin, Illinois, Indiana, and Ohio are sometimes included', 'areas of Texas, Oklahoma, Kansas, South Dakota, Illinois, Iowa, Missouri, Nebraska, Colorado, North Dakota, and Minnesota', 'northern Texas, through Oklahoma, Kansas, Colorado, Nebraska, Missouri, Iowa, South Dakota, and North Dakota', 'Great Plains tornado belt', 'Central United States, between the Rocky Mountains and Appalachian Mountains', 'Texas']",-4206381394211807490,1,[],9
874,1,0.5325805504854906,1.0,-0.0874178782105445,0.0,10.390528602469512,6.005430487953936,1.2832521841614706,9.219678194686477,83.72827740314108,0.0314908361383688,8.781090690035413,5.200037301230123,3.589139251708981,0.8062286664797805,When does thrill of it all come out?,"['3 November 2017', 'July 17, 1963', '20 November 1995', '1 September 1996', 'November 1974', '28 July 1975']",-3673434529814952153,1,[],8
904,1,0.5214828296275026,1.0,-0.0532797276973724,0.0,10.530401614303432,6.210787922365972,1.2179866539205544,13.07657280994313,81.80563979793956,0.0265937598213841,8.782533516836674,4.213591029554204,2.7945417785644486,0.7257402281080163,Who sings the new girl in town hairspray?,"['Amber, Tammy, Shelley, and The Dynamites (Brittany Snow)', 'Amber, Tammy, Shelley, and The Dynamites']",-3767656747097163382,1,[],8
916,1,0.5010198558535206,1.0,-0.0545956119894981,0.0,9.161471434634748,4.795250402078243,1.21706822665706,12.418111187371077,83.0909083096306,0.0112132638888051,7.255316688094899,0.7213553587934236,1.247667236328126,0.2451794170931129,Who played kris kringle in miracle on 34th street?,"['Edmund Gwenn', 'Richard Attenborough', 'Sebastian Cabot', 'Edmund John Kellaway', 'Thomas Mitchell', 'Thomas John Mitchell', 'Ed Wynn', 'Charles Sebastian Thomas Cabot', 'Richard Samuel Attenborough']",-3366429069430047634,1,[],9
918,1,0.5052462442707963,1.0,-0.1353405714035034,0.0,10.903380065050271,6.4773637468133565,1.1361496260738138,15.4744680827415,79.57132626539502,0.0301973286264646,9.111620595822217,4.997717385687231,2.88876815795898,0.8449613165860004,Who has won the world cup back to back?,"['Italy, Brazil', 'Vittorio Pozzo', 'Germany and United States']",-7505017672125111993,1,[],9
927,1,0.5048921507072368,1.0,-0.2057853490114212,0.0,7.749362399198106,4.069867264396296,1.4066894544946105,9.398547504093202,83.07129483010665,0.0294689567806522,6.081439414293552,4.613246751007968,2.379561309814453,0.7159490012104345,Who wrote your man song by josh turner?,"['Chris Stapleton, Chris DuBois, Jace Everett']",-4196197025985715858,1,[],8
942,0,0.4725654147706231,0.0,0.1160791739821434,1.0,14.52028985123027,10.059077715680106,1.2436889389304393,16.167615263301446,68.88416631011181,0.014867102407806,12.57437970217496,1.3627379028169144,1.788612823486331,0.3369888602037307,What is the fourth letter of the greek alphabet?,"['δέλτα', 'Δ', 'delta', 'δ']",-2641699749201449501,1,[],9
951,1,0.5744221476354859,1.0,-0.0598662719130516,0.0,11.091483047582802,6.663560757176763,1.3057808482699782,12.612267201812031,76.58909302449788,0.0406620660298144,9.75930400737268,9.697948047272227,4.317136688232427,1.101019303150053,Who plays avery in when we first met?,"['Alexandra Daddario', 'Alexandra Anna Daddario', 'Daddario']",-4692702779373258184,1,[],8
959,0,0.4819587838650988,0.0,0.1735510528087616,1.0,12.731671077939168,8.328495216947207,1.0008061708983231,14.663537866525171,80.80461445208826,0.0154378316826605,10.785760928883857,1.321954991153581,1.6635137939453188,0.3466665926629034,Who plays light in death note live action netflix?,"['Nat Wolff', 'Wolff']",6143568073860342862,1,[],9
1005,1,0.522866403555602,1.0,-0.0700226426124572,0.0,9.007048025009105,4.660918178544615,1.2307493104739673,14.295813086399855,69.53845747385714,0.0209601888233393,7.1008932784692576,2.6585311470441293,2.576146240234375,0.5764689006186856,Who sang it's too late to turn back now?,"['Cornelius Brothers & Sister Rose', 'The Chi-Lites', 'Maxi Priest & Tumpa Lion', 'The Barking Dogs', 'Renée Geyer', 'Pepe Marquez featuring Steve Salas', 'Eddie Cornelius', 'Rose Cornelius', 'Carter Cornelius']",-1776793986008499161,1,[],9
1019,1,0.5301316361532308,1.0,-0.1059165149927139,0.0,10.437125701534056,6.0364523069223806,1.2453824893380463,10.931173300471496,80.53006449117771,0.0141436670723418,9.050831340414168,1.1279789564689329,1.510673675537107,0.3754961645058663,How many floors does paris las vegas have?,['33'],-7182382908452403327,1,[],8
1024,1,0.5174342930455866,1.0,-0.231066346168518,0.0,9.16941777207998,4.7975816677434535,1.3245270444814814,12.570303002713,67.65370556652243,0.0323896150267815,7.377658302851925,5.7316104489144575,3.3348814392089823,0.8464344665207738,Which is the microsoft hypervisor integrated in windows server 2008?,['Hyper-V'],2657851952953142133,1,[],10
1032,1,0.5091180720487867,1.0,-0.091593325138092,0.0,11.15691704997723,6.688122732877464,1.2367531768717563,16.167615263301446,73.97351660632768,0.0219224369770468,9.365157580749171,2.920650956117892,2.528992767333985,0.6042196368165607,Who plays victor on fear the walking dead?,"['Colman Domingo', 'Domingo']",969315134018488940,1,[],8
1060,1,0.5450011983364225,1.0,-0.0045999614521861,0.0,11.226232352199796,6.834414784353483,1.42139568676885,16.86076244386139,79.69193045289845,0.0217356557704309,9.43447288297174,2.802995679472596,2.423028564453126,0.5294332516448693,Who is the girl from brenda's got a baby video?,"['Ethel ""Edy"" Proctor', 'Brenda']",-3141829133091032540,1,[],10
1135,1,0.5184679835506936,1.0,-0.0626194179058075,0.0,9.691106767193329,5.313172203187703,1.2455390070893475,11.673376638020637,75.20476839437549,0.0350520118908802,7.745196618138012,7.524036435256224,3.85690246582031,0.9143325698900824,Earth's interior heat is the engine that powers?,"['mountain building', 'earthquakes', 'plate tectonics', 'volcanic activity', 'plate tectonics, volcanic activity, earthquakes, and mountain building', 'geological', 'plate techtonics']",6600807838972032239,1,[],8
1145,1,0.5191571273999162,1.0,-0.0316681340336799,0.0,7.070122026818781,3.284597460209038,1.212873898661238,7.032106201948267,78.23182771892033,0.0231301746265626,5.402199041914226,2.9692895141334503,2.930083007812505,0.6092299970181058,When did starcraft 2 become free to play?,"['August 3, 2011']",-1727649008417801719,1,[],8
1152,1,0.513012866581953,1.0,-0.0082370219752192,0.0,9.507389027278863,5.062726247334022,1.1291365068215244,7.445605437263883,78.7474884830647,0.0124127279397819,7.715629558050808,0.8269727236876497,1.3750170898437497,0.3215145260496891,Where is the umbilical cord attached to the mom?,['placenta'],-7166818472484732395,1,[],9
1156,1,0.5099991921410538,1.0,-0.440751850605011,0.0,8.844878670648816,4.362238277552698,1.494542972445342,9.854067217024353,80.92450169859963,0.0242332819665285,7.295052624770614,3.4258620103285646,2.4954211425781243,0.6543949505390996,When was the clock tower in london built?,"['1846', '1902', '31 May 1859', '1851', '1892', '1868']",3071684398533564818,1,[],8
1170,1,0.5191437900853579,1.0,-0.0113014820963144,0.0,11.01889921580365,6.689811545836086,1.3174751547750605,12.612267201812031,82.38092279445229,0.0177100309445231,9.227139746575594,1.9492733711058448,2.070036163330077,0.4936184471717306,Who sang when a man loves a woman first?,"['Percy Sledge', 'Percy Tyrone Sledge', 'Sledge']",-2882356131958038534,1,[],9
1226,1,0.50824466905071,1.0,-0.0947233662009239,0.0,8.794752992511272,4.422512564939005,1.2032843311990469,8.370940449241285,81.99316441138859,0.0137150954983917,7.002993523283215,1.0151180043941073,1.57357254028321,0.3562158763295979,When was the last time wales won the rugby world cup sevens?,"['2009', 'March 7, 2009', '7 March 2009']",6790202246175627171,1,[],12
1229,1,0.5020918376558607,1.0,-0.1354284733533859,0.0,10.178146915179148,5.720837044516244,1.199057366273652,10.703783458275836,77.64341284250622,0.0145467788809783,8.568709002745047,1.349854796072998,1.8198503112792943,0.4107698254608348,Who claimed victory at the first battle of bull run?,"['Confederate States', 'Confederacy', 'CSA', 'C.S.', 'Confederate States of America', 'P. G. T. Beauregard', 'Thomas ""Stonewall"" Jackson', 'Joseph E. Johnston', 'Jefferson Davis']",-5099445234629345923,1,[],10
1234,0,0.484878984092099,0.0,0.0720521882176399,1.0,11.751737884955872,7.281272185667811,1.042642888286228,16.86076244386139,74.50535230257427,0.0115483897833185,9.805827735900555,0.696677676292247,1.2415681457519585,0.2782240656362036,Where does the flat iron cut of meat come from?,"['shoulder of a beef animal', 'shoulder of the animal', 'shoulder', 'adjacent to the heart of the shoulder clod, under the seven or paddle bone', 'infraspinatus muscles', 'infraspinatus muscles of beef']",-6301438413612247126,1,[],10
1243,1,0.541755985337292,1.0,-0.0345850475132465,0.0,9.409474858824964,5.10856113446809,1.290278182491048,7.814943004053656,81.49508143686728,0.01691170500078,7.800036946390866,1.7659522357972508,1.980031890869144,0.469834044610069,Longest word in the english language with one vowel?,['Strengths'],-7965205824624063757,1,[],9
1331,1,0.5324448572511707,1.0,-0.0434834845364093,0.0,8.762773629262634,4.326391267005256,1.1266405989694903,6.713074597485443,76.25751133302275,0.0121795601516977,7.153335716828533,0.7447474357323896,1.2103193664550786,0.3051121588310578,Who is fruma sarah in fiddler on the roof?,"['Ruth Madoc', 'Carol Sawyer Yussel', 'a ghostly depiction of the late wife of Lazar Wolf', 'Jessica Vosk']",7813254335895169912,1,[],9
1338,1,0.5305662795241987,1.0,-0.16598641872406,0.0,11.494846290626109,7.045247490359066,1.2452451709249834,11.75481696996081,74.4966001670459,0.0142464302881223,10.396234001957998,0.9438148552545812,1.1316345214843773,0.3238337802801138,What does the eagle in the nigerian coat of arm represents?,['strength'],-3807273788170398464,1,[],11
1343,0,0.4777183644060098,0.0,0.0383614301681518,1.0,12.766452300997251,8.99540447603052,1.2733450039564622,15.762150155193282,78.42805495097525,0.0186070691259294,11.273319409973872,2.00791355294292,2.058875122070317,0.5009882175439507,What is charlie's medication for in gossip girl?,"['BPD', 'bi-polar disorder', 'BD', 'Bipolar disorder', 'Bipolar Disorder']",8679247519450601476,1,[],8
1402,1,0.5385818189573554,1.0,-0.0515280477702617,0.0,9.392643128272269,4.947214714062935,1.0778179018728655,8.039472638725279,81.06990688989556,0.0246094583298808,7.783205215838167,3.152217336238385,1.965714111328131,0.561446109278387,When did season 5 of prison break come out?,"['April 4, 2017']",-2829991545788111730,1,[],9
1410,1,0.5254696843830851,1.0,-0.0641189068555831,0.0,10.258012064996455,5.821172550969894,1.0947703895498555,8.780215478036894,82.69625945321032,0.016844155501516,8.871717703876566,1.827629926574324,2.0342166137695354,0.4779683470919286,How many triple doubles did kobe bryant have in his career?,['21'],307568521844321426,1,[],11
1429,1,0.5420681013679557,1.0,-0.0462687127292156,0.0,10.333709297331705,5.921169346538348,1.4074109094605125,12.9895614329535,78.41229527762442,0.017181708013211,8.54194982810365,1.8141471852552848,2.020857543945314,0.4762020560191971,What is l's real name from death note?,"['L Lawliet', 'Lebens Dorn', 'Kappei Yamaguchi', 'Shin-ichiro Miki', 'Alessandro Juliani', 'Kenichi Matsuyama', 'Kento Yamazaki', 'Teppei Koike', 'Lakeith Stanfield']",7556791920106701864,1,[],8
1440,1,0.5449583502679577,1.0,-0.1541415452957153,0.0,8.788124038416452,4.3956653007404,1.3275506574988882,7.400441866617439,78.05899838821897,0.021686937465223,7.1786861259823525,2.240092785595241,2.063414916992187,0.5291612213677463,Who sang i can't let maggie go?,"['Honeybus', 'Equipe 84', 'J. Vincent Edwards', 'the Sideburns', 'Sideburns', 'David Essex OBE', 'David Albert Cook', 'David Essex']",-9219689808672072116,1,[],7
1451,1,0.5864322665044004,1.0,-0.0786037892103195,0.0,9.573954240569169,5.143017903301274,1.2671325560843545,7.80264128486272,81.28605178437076,0.0278193970202797,8.187659879449276,3.849286638615304,2.140144958496096,0.6936575738986153,For whom was the battle of king's mountain a victory?,"['Patriot militia', 'Patriot', 'James Johnston', 'Joseph Winston', 'Benjamin Cleveland', 'Frederick Hambright', 'Joseph McDowell', 'Isaac Shelby', 'John Sevier', 'James Williams', 'William Campbell', 'William Chronicle']",-62521546794442829,1,[],10
1457,1,0.5057018162161726,1.0,-0.016245748847723,0.0,11.91690166870568,7.515497423532571,1.1191976475538987,16.167615263301446,73.06339776849552,0.0166102574684027,10.307463756271575,1.5373663772317292,1.888130645751948,0.4686403398939973,Where did the name kellogg's come from?,"['W.K. Kellogg', 'Will Keith Kellogg', ""Founder's last name"", 'W. K. Kellogg']",-1508717792785500238,1,[],7
1482,1,0.5521085647046442,1.0,-0.1100808754563331,0.0,5.341430857286818,1.9820147502869223,1.3119550542832012,3.665016643164555,52.56412761928591,0.0175261873131575,4.3017100864469,1.8671537002648464,2.1340823364257773,0.483108903388362,What season of greys anatomy was the plane crash?,"['season 8', 'season 11', '8', '11']",-8056895208806271453,1,[],9
1495,1,0.5109843463995821,1.0,-0.1545054912567138,0.0,11.705899976278198,7.218969432841426,1.5196755642299409,15.762150155193282,81.60822794133738,0.0293211625954461,9.914140507050144,4.471222841054644,3.2032550048828146,0.5864641664608886,Where was the opening of three's company filmed?,"['Santa Monica Pier', 'Los Angeles Zoo in Griffith Park', '2912 4th Street in Santa Monica', 'Los Angeles Zoo', 'Griffith Park', 'Santa Monica']",216821537911459918,1,[],8
1514,1,0.5009590817701183,1.0,-0.1757091581821441,0.0,10.221406679983197,5.844641518291602,1.2470416128938515,12.612267201812031,80.98429753949986,0.0324796908020444,8.429647210755139,5.650880833947908,3.1332093811035087,0.7923860474645136,Who was the ruler of france in 1830?,"['Charles Philippe', 'Charles X', 'Louis-Philippe I']",5573505939742304283,1,[],8
1606,1,0.5114515269885254,1.0,-0.0723745003342628,0.0,9.939937373336736,5.523285570127989,1.1072831084814514,14.027549099805176,71.48326949204541,0.012032110438955,8.330499460902637,0.8139550446803391,1.290613555908208,0.3189739496965894,Who came up with a cure for tuberculosis?,"['F.H. Ramadge', 'Albert Schatz, Elizabeth Bugie, and Selman Waksman', 'Walsh McDermott', 'Piero Sensi and Maria Teresa Timbal', 'Sensi, Timbal', 'Lepetit Pharmaceuticals', 'Albert Calmette and Camille Guérin']",2215574890678862752,1,[],8
1621,1,0.5733091112206192,1.0,-0.0860836952924728,0.0,7.928051839751951,3.5327645224994866,1.3469637398644276,6.546258553178775,75.56689271025412,0.0204278451379449,6.318613927317851,2.5726547510623634,2.4056654357910143,0.5670818670022834,Who voices lindas mom in bob's burgers?,"['Renée Taylor', 'Renee Taylor']",-3536760774238573811,1,[],7
1630,1,0.5386830974170698,1.0,-0.0601034760475158,0.0,10.295212533135151,5.969349830060166,1.37410720550183,8.098742490299802,81.78073917852107,0.0193543132200914,8.68577462070105,2.160804473368357,1.955490417480475,0.48998916919644,Meaning of idiom make a mountain out of a molehill?,"['metaphor for the common behaviour of responding disproportionately to something', 'where a person makes too much of a minor issue']",-842455188565234888,1,[],10
