index,label,LogReg_score,LogReg_pred,BERT_score,BERT_pred,AvgICTF,AvgIDF,Clarity,MaxIDF,MaxSCQ,NQC,SClarity,SMV,WIG,nSigma,query,answer,conv_id,turn_id,retrieval_titles,query_length
347,1,0.5375655589828586,1.0,-0.3638231754302978,0.0,7.565335624882056,3.118300954095802,1.1121614314181367,5.01280148818095,65.59516830736192,0.0263999282653467,5.955897712447954,3.334518251475529,2.377133483886716,0.6456119433796443,Who sang what a difference a day make?,"['Nestor Mesta Chayres', 'Ciudad Lerdo', 'Nestor Chaires', 'Ruth Lee Jones', 'Dinah Washington', 'Esther Phillips', 'Esther Mae Jones']",-7198392411080809141,1,[],8
359,1,0.5428340640267957,1.0,-0.0852639079093933,0.0,12.102907554521144,7.597971505388903,1.2147331051136634,15.762150155193282,79.9028027136244,0.035361081925716,10.493469642087046,6.379082104848111,2.9319377136230447,0.8929643123361726,In which state is rana pratap sagar atomic power plant located?,"['Rajasthan', 'Rajasthan, India']",-3172732804331910053,1,[],11
364,1,0.562101916148946,1.0,-0.0749583765864372,0.0,10.74439913733461,6.240942002274996,1.350017155057562,15.4744680827415,73.13417800848238,0.021602275669248,8.952639668106553,2.2907778734667232,1.991644592285153,0.5045105299492132,Who did liverpool beat in the champions league final?,"['Milan', 'Roma', 'Real Madrid', 'Borussia Mönchengladbach', 'Club Brugge', 'Real Madrid C.F.']",1616859418724913408,1,[],9
368,1,0.5207024191114574,1.0,-0.1517116725444793,0.0,8.970839344943114,4.552594834743913,1.1653867849503985,11.850127149765136,75.21403127223383,0.0171522705541522,7.179079875715059,1.7069973727817185,1.8282669067382813,0.4131582472590518,Who wrote i smoke two joints in the morning?,['Chris Kay and Michael Kay'],2462360030753080982,1,[],9
371,1,0.6058379359628627,1.0,-0.0880440175533294,0.0,8.03384686633094,3.57822530239324,1.292877207587877,5.053892059073673,65.07941934236601,0.0298478311166401,6.424408953896839,4.73221451467608,3.179759979248047,0.6879109328013386,Who won sports personality of the year 2017 ireland?,"['James McClean', 'McClean', 'James Joseph McClean']",5070323998739293912,1,[],9
379,1,0.5349062070448696,1.0,-0.1279813796281814,0.0,9.74770361743551,5.3248229636676445,1.263005030306002,12.151232242549057,76.55792612029293,0.0200247524144512,7.955944148207456,1.962761049339891,2.017961273193353,0.4953232592635705,Who wrote i know a heartache when i see one?,"['Rory Bourke, Kerry Chater, Charlie Black']",4839054682144059638,1,[],10
380,1,0.5016413416305616,1.0,-0.187022864818573,0.0,11.97995678433584,7.647382389183073,1.312815325955571,12.612267201812031,82.22908962030903,0.0213575768553105,10.419246375294431,2.510189699763432,1.7051754760742193,0.5601550789472759,What is the name of the tallest peak in canada?,['Mount Logan'],-2861058878492789986,1,[],10
393,1,0.5159629377748352,1.0,-0.159408301115036,0.0,9.40300003121825,4.985003876193518,1.208514909863344,14.558177350867346,75.4207164638458,0.0239471153104961,7.457089882162934,3.279778723497241,2.611711273193364,0.640290824889093,Who was the only roman catholic ever elected president?,"['John F Kennedy', 'John F. Kennedy']",-2235196533462771212,1,[],9
396,1,0.5489059904529766,1.0,-0.0635560974478721,0.0,6.998890196543179,3.6862397874213264,1.3148496275371342,6.586539263738197,75.69486037884646,0.0215980863850578,5.959169425703261,2.252897988402581,2.172043304443362,0.5306715071966109,When did the treaty of guadalupe hidalgo happen?,"['2 February 1848', 'February 2, 1848', '30 May 1848', 'July 4, 1848']",8417129972213965907,1,[],8
401,1,0.5685970431997361,1.0,-0.0497693978250026,0.0,9.029754146750822,4.614603421518625,1.3065929919866148,11.817337326942145,78.41229527762442,0.0244663908765668,7.296886195350959,3.702248790087621,2.918596496582038,0.5801448714124321,How many teams in the nba in 1956?,['8'],818057676954027913,1,[],8
413,1,0.523437930858912,1.0,-0.0921720787882804,0.0,10.601139644265546,6.094295782165271,1.249586353133627,15.4744680827415,78.03000598609526,0.0168774309145598,8.809380175037491,1.7145271569227976,2.140520477294916,0.4629426472203113,The type of reproduction that requires the union of sperm and egg?,"['Sexual reproduction', 'Sexual']",-3324762755293236505,1,[],12
423,1,0.5775611568115611,1.0,-0.1936162263154983,0.0,8.314859768089082,3.9242564549762697,1.2890129540815958,7.312950334930912,79.03410438260646,0.0317506463387129,6.754149359047675,5.540452559888808,2.899148864746089,0.7443421632481131,Who got stuck in the belly of a whale?,"['Jonas', 'Jonah', 'James Bartley', 'Yan', 'old man', 'Nishi', 'Myon', 'Geppetto', 'Pinocchio']",8902104855469910963,1,[],9
431,1,0.5292824386733649,1.0,-0.0323761217296123,0.0,8.242044349666882,4.481130775800227,1.1488761374745635,13.769719990503075,58.73877376316093,0.0242825495197495,6.748911458643501,4.174193146665645,2.6181779479980505,0.7223393546894739,What was the assyrians form of writing known as?,"['Cuneiform', 'Sumero-Akkadian cuneiform']",-4110940242602127727,1,[],9
437,1,0.5453705237470297,1.0,-0.0183682590723037,0.0,10.450978534718049,6.012669013920642,1.3459216349926504,15.762150155193282,80.79964808946676,0.01201594606526,8.659219065489994,0.7510506288083911,1.2708235168457085,0.3064006015024266,When did the rams go to st louis?,"['1995', 'September 10, 1995']",-6617858863213285972,1,[],8
447,1,0.5336405451661684,1.0,-0.1049593687057495,0.0,9.780752346643062,5.363827860183502,1.292698121632715,8.584876774387034,81.98598121988495,0.0250590337262517,7.988992877415006,3.608552083630691,2.765214691162112,0.6716167139476475,Which nfl team has the most superbowl wins in a row?,"['Green Bay Packers', 'Miami Dolphins', 'Pittsburgh Steelers', 'San Francisco 49ers', 'Dallas Cowboys', 'Denver Broncos', 'New England Patriots']",-8281699232937616964,1,[],11
451,1,0.50226527617804,1.0,-0.0397263430058956,0.0,10.850701598122267,6.450094010647372,1.2276655526734972,11.292417940100297,79.0964017783983,0.0313160342114801,8.904791449066954,5.824724228745186,3.617575683593744,0.8532822092327651,Who wrote the south carolina ordinance of secession?,"['Christopher G. Memminger', 'J. P. Richardson', 'R. W. Barnwell', 'F. H. Wardlaw', 'J. E. Jenkins', 'B. H. Rutledge', 'P. E. Duncan']",-1016371113458139968,1,[],8
452,1,0.5342869883065557,1.0,-0.0501958355307579,0.0,9.151098538522623,4.816310433183114,1.323491602700231,8.236869633786098,79.61581585798149,0.0513331126948425,7.205188389467311,14.00860649614182,5.845074310302732,1.323282211781647,When did the brewers join the national league?,['1998'],-2081383525790984125,1,[],8
457,1,0.5056794009551245,1.0,-0.0195429548621177,0.0,10.807099730867147,6.32480614235123,1.117596135624406,16.167615263301446,72.24132261890658,0.0217758632835948,8.861189581811832,2.7441160150748387,2.5496662902831986,0.5521791189937916,The ratio of the wave height to its wave length is called?,"['wave steepness', 'wave steepnes', 'Airy wave theory']",-3238090425382181505,1,[],12
467,1,0.5165431389377612,1.0,-0.1001281216740608,0.0,7.628223919788588,3.2309476068050365,1.1629366354750237,4.518263848980928,60.66675470566873,0.0175384596049803,5.430999342452368,1.4624151763453843,1.7358676147460874,0.3824153731671079,When did india win the cricket world cup?,"['1983 and 2011', '1983', '2011']",7762371215419027025,1,[],8
478,1,0.5768671360034062,1.0,-0.1129891872406005,0.0,10.694865659822842,6.237719455061782,1.3022044097503147,11.678978893569306,74.65649146217358,0.0239965436895546,9.308571298702953,2.96132697531918,2.309935455322268,0.6084125836263559,Who plays ashley on fresh prince of bel-air?,"['Tatyana M. Ali', 'Tatyana Marisol Ali', 'Ali']",8218488656325609677,1,[],8
484,1,0.5446622257169917,1.0,-0.0432137623429298,0.0,6.592345507579026,3.03940305745168,1.2256058815298083,6.488991490824947,74.62920629310584,0.027684747649216,5.304795177631747,5.004275891620573,3.265927734375002,0.7909073817158185,Where do cardiac impulses originate in the heart?,"['SA node', 'sinoatrial node', 'sinus node']",-8540962585788933276,1,[],8
492,1,0.5518899660873933,1.0,-0.1352653056383133,0.0,6.195575296385371,2.607599574684624,1.3040784172011728,6.780384724528515,75.65693824383052,0.0179876068374064,4.908024966438092,1.683680308025796,1.8147122192382847,0.4587592380576379,What is the name of the oven used to fire clay objects so that they become ceramics?,"['Ceramic kilns', 'kilns', 'Ceramic kiln', 'kiln']",-318547890753647368,1,[],17
