csv_row_index,conv_id,turn_id,query,answer,RoBERTa_confidence,LogReg_score,num_retrieval,unique_titles,diversity,has_answer_in_topk,score_std,score_range,retrieval_titles,retrieval_texts_preview,WIG,NQC,SMV,Clarity,nSigma,AvgIDF,MaxIDF,AvgICTF,MaxSCQ,SClarity
295,-760711577307303110,1,How many medals did australia win in the 2000 olympics?,"16, 25, 17, 58",0.5130500848003345,0.482400724020998,10,10,1.0,False,0.5998752651518907,1.9306640625,"""Eric Eldred"" | ""Pieter de Groot"" | ""2000 Summer Paralympics"" | ""2000 Summer Olympics medal table"" | ""Australia at the Olympics""","""book, and to demonstrate to readers how to self-p | ""and court-martialed in 1674. He was acquitted on  | ""visiting each capital city (except Sydney) by air",1.1949980354309082,0.0848762344378599,0.9689572901970216,2.266101215177517,0.2967945861729075,7.182871155522165,15.25132453142729,11.667933156617002,75.0745592285557,9.722023007561688
303,-670550696659282068,1,When did labrador become a part of newfoundland?,1809,0.5566697661883923,0.4932018683542906,10,5,0.5,False,0.7429658289533956,2.1633453369140625,"""History of Newfoundland and Labrador"" | ""Newfoundland and Labrador"" | ""Philippine Basketball Association draft"" | ""Newfoundland Colony"" | ""Newfoundland and Labrador""","""to the migratory fishers. Bye-boat fishing thus b | ""2006 census. Historically, Newfoundland was also  | ""country were the player studied college; all play",1.0985419845581057,0.0619396437082541,0.5266642760570507,1.2346988076350651,0.2012775114606029,8.748568470136243,16.167615263301446,13.176838362572507,63.19116494583567,11.230928213517196
329,2085573478428775736,1,Who played jill abbott on the young and the restless?,"Brenda Dickson, Bond Gideon, Deborah Adair, Melinda O. Fee, Jess Walton, Judith Chapman",0.4967735503675473,0.502960132690921,10,8,0.8,False,2.370433322453914,7.074005126953125,"""Brenda Dickson"" | ""Ulster loyalism"" | ""Jill Abbott"" | ""Lisa Bluder"" | ""History of North Africa""","""taken down and re-uploaded several times. In May  | ""with loyalism. A report published in 2013 estimat | ""Cooper would be an understatement. The two women ",1.5837739562988282,0.1185514082286647,1.6293706113140252,2.511391489706849,0.4512995971793606,5.391890277496607,10.95267950569246,9.729765652731556,79.78078694267451,7.938006183503498
361,-8474313952727589492,1,How many seats in rajya sabha in assam?,"7, seven, 6",0.5286874169265129,0.483681033296079,10,7,0.7,False,1.1891029397861435,4.1033477783203125,"""Lok Sabha"" | ""Panhard rod"" | ""Elections in India"" | ""Member of parliament"" | ""Rajya Sabha""","""Lok Sabha The Lok Sabha (House of the People) is  | ""ones. A suspension design that is similar but dra | ""of India. The Prime Minister of India is elected ",1.1224301528930665,0.0632895230316325,0.5430810827477075,1.367457727139145,0.2456467840773069,7.242419867612036,15.4744680827415,11.577912716492389,73.97351660632768,9.63200256743707
419,444810743336809192,1,Who plays ronald reagan in lee daniels the butler?,"Alan Rickman, Alan Sidney Patrick Rickman",0.5115532982243116,0.4779639442860842,10,9,0.9,False,1.1479894109224942,3.7230987548828125,"""Lee Daniels"" | ""Maori chief"" | ""The Butler"" | ""The Butler"" | ""U.S. Marshals (film)""","""Carl, and suffers long-term physical, sexual and  | ""mottled with blue-black, and is yellow on the bel | """"""75% the size of """"The Butler"""". On July 23, 201",0.8979020118713379,0.0588875710326789,0.3053400316381714,1.263934949034541,0.1953650530539467,8.34495100452196,13.8650301703074,12.765087962841884,81.99316441138859,11.155650050407784
475,-6197499056925804157,1,Ryan eggold character on young and the restless?,Barista,0.49794075614923783,0.5039979709484423,10,9,0.9,False,1.183538805158202,4.136985778808594,"Eggtown | ""Kortrijk Formation"" | ""Miller of Dee"" | ""Arkansas Highway 223"" | Eggtown","""crash and pleads not guilty. Because Kate is oppo | ""but it gradually wedges out to the east. The Kort | ""by Robert Newton, alternative version, in the 195",1.2151700019836422,0.0830737571815417,0.7442250935336483,1.7329941388913828,0.305005142074205,5.062726247334022,7.445605437263883,9.507389027278863,78.7474884830647,7.715629558050808
479,787540760287695569,1,How many seats does the audi r8 have?,"2, 2-seater",0.5201132239869729,0.4807688663521368,10,5,0.5,False,0.8236620198806949,2.788238525390625,"""Volkswagen Arena"" | ""Audi R8"" | ""Audi R8"" | ""Seat configurations of Airbus A380"" | ""Audi R8""","""as a truss-supported membrane structure. 32 radia | ""Show. The car featured many unique features such  | ""racing series. Known within Audi Sport as the 'R1",1.7880780410766608,0.1000071571718529,1.4611776270565593,1.851820641504627,0.3489481369125121,4.590850925706056,13.171882989747456,8.549620486548145,81.92282596913512,6.596531973360395
488,1763501929942667006,1,Who is the singer of main tera boyfriend?,"J Star, Meet Bros, Arijit Singh, and Neha Kakkar, Meet Bros, Arijit Singh, Neha Kakkar, Kriti Sanon and Sushant Singh Rajput",0.5239547280883349,0.4934159237163228,10,10,1.0,False,2.221454706378233,6.5273590087890625,"""K. Poulose Jacob"" | ""Main Tera Boyfriend"" | ""Anouk (singer)"" | ""Evan Seinfeld"" | ""Alec Puro""","""the 11th hour. The accreditation process, long ov | ""Main Tera Boyfriend """"Main Tera Boyfriend"""" is a  | ""Karlsson. In 2015, Anouk was a coach on the sixth",1.202212123870849,0.0787574668644058,0.6453351755665363,1.4245311506133034,0.2840191841158217,6.915497587086866,12.612267201812031,11.241785376419486,82.33214018321185,9.45002590719143
518,3407411027049284023,1,Who plays max on one day at a time netflix?,"Arthur Edward Quinn, Ed Quinn",0.5194962721778189,0.4680834774644636,10,6,0.6,False,0.7528875806413698,2.7515716552734375,"""One Day at a Time (2017 TV series)"" | ""One Day at a Time (2017 TV series)"" | ""One Day at a Time (2017 TV series)"" | ""Darin Brooks"" | ""Nikad izvini""","""Imagen Foundation Awards won Best Primetime Telev | ""One Day at a Time (2017 TV series) One Day at a T | ""life with a lot of unresolved issues from her tim",1.9151081848144549,0.0633062699972779,1.4733226616753103,1.54254608416659,0.4046016781526287,6.993531988610193,16.167615263301446,11.476664052229616,77.89838250636747,9.279439474893394
546,7496793371054724086,1,Who plays michael on new will and grace?,"Cheyenne Jackson, Cheyenne David Jackson, Christopher Jay Potter, Christopher Jay ""Chris"" Potter, Chris Potter",0.4988613446369498,0.5023688505997352,10,9,0.9,False,0.49118227644051327,1.6046371459960938,"""Sterling Knight"" | ""Michael Corinthos"" | ""Grace and Frankie"" | ""Michael Corinthos"" | ""300 save club""","""a guest star on """"Melissa & Joey"""" as Lennox's bo | ""29, 1997, the role was originated by child actors | ""to star in the lead roles. The series was written",1.6126906776428225,0.1006739318767406,1.3187149877394342,1.8341096205555047,0.4060041544952825,5.218660127484006,10.112002896369711,9.578402180587451,82.60070358036134,7.786642711359396
565,-2941118173420204009,1,How many trillion miles in a light year?,"5.88 trillion, 5.88, 5.8 trillion, 5.88 trillion miles",0.5101057254629782,0.4614074339641718,10,8,0.8,False,0.7494977400315691,2.4065093994140625,"""Speed of light"" | ""Nine Million Bicycles"" | ""Large numbers"" | ""Moon landing conspiracy theories"" | Faster-than-light","""from Earth to Mars. NASA must wait several hours  | ""important idea ('I will love you till I die')"""".  | ""range of values that occur in scientific study. 1",2.4696692466735857,0.0989838958954191,3.1136329611673625,3.2047847406491226,0.5093814027137363,4.554776844639239,12.612267201812031,7.87826284809552,81.80563979793956,6.318681691835644
583,9091381647734902001,1,Who is the minister of health in malawi?,"Hon. Peter Kumpalume MP, Jean Kalilani, Ralph Jooma, Bingo wa Mutharika, Felton Mulli, Gloria Mwale",0.48035916432261205,0.5208654867909547,10,10,1.0,False,0.7912455273618804,2.5800933837890625,"""Lidia Argondizzo"" | ""Maarten Dirk van Renesse van Duivenbode"" | ""Walk on Water (Eminem song)"" | ""Ministry of Health (Kenya)"" | ""Eddie Hayes (lawyer)""","""relatively junior member of the government, she d | ""giving their name to: They also delivered items t | ""on the ARIA Singles Chart, it became the rapper's",1.0119484329223627,0.0799393033753787,0.5011951714756617,1.6053192946071368,0.2502986145276432,5.143017903301274,7.80264128486272,9.573954240569169,81.28605178437076,8.187659879449276
673,2822580858869730017,1,How many original harry potter books are there?,7,0.5051625622453031,0.4857105079950836,10,8,0.8,False,1.044237645035859,3.5831680297851562,"""Harry Potter"" | ""Harry Potter"" | ""University station (MTR)"" | ""Geoffrey Sauer"" | ""The Tales of Beedle the Bard""","""31 July 2016. The story is set nineteen years aft | ""June 1997, the books have found immense popularit | ""of three on the network marked with special signa",2.2648942184448244,0.1133763097670372,2.3901318550415427,1.8673211445542628,0.5153350425846538,5.9180826193540685,16.86076244386139,10.31708522272871,79.18230310989775,8.237643681048874
705,687669261928806097,1,Who starred in the 1988 christmas movie scrooged?,"Bill Murray, John Forsythe, Michael J. Pollard, Karen Allen, Carol Kane, Alfre Woodard, Bobcat Goldthwait, Robert Mitchum",0.4809730501367663,0.5084203769724276,10,8,0.8,False,2.147623334511009,6.8552093505859375,"Febronianism | Scrooged | ""Ovča"" | ""Lovelace (crater)"" | ""Participatory development communication""","""in the chapters and universities of the Rhine pro | ""2016, """"Empire"""" listed """"Scrooged"""" as the seven | ""gave priority to the social housing project in Ka",0.9953921890258798,0.0744339801956532,0.492856827165333,1.267592553078794,0.2482077827056731,3.3204845522006425,5.22948521610183,7.641860484989458,67.78144432324066,5.850101015761403
737,-3419838662822521227,1,Who did idris elba play in the wire?,"Stringer Bell, Russell ""Stringer"" Bell, Stringer",0.5088931237100006,0.4902180826021228,10,10,1.0,False,1.3171674503423116,4.3855438232421875,"""Flipper (1996 film)"" | ""West Africa cricket team"" | ""James Douglas (actor)"" | ""Sixth Grade Secrets"" | ""Brynglas Tunnels""","""Favorites 4 Movie Collection: Franchise Collectio | ""in Uganda, which was the inaugural edition of the | ""in 1969. Douglas then turned mainly to daytime ro",1.7541548538207996,0.1295979562341734,1.8603634955666708,2.3712299183734764,0.4546504757095976,6.166275788223079,10.834896470036076,10.606384134374649,80.97323392322947,8.660473985319333
784,-5622224577598099271,1,Who was the governor of new york during 9/11?,George Pataki,0.5069890633996729,0.4953845241436918,10,10,1.0,False,0.8115027819916447,2.2846908569335938,"""Neil David Levin"" | ""Acland No. 2 Colliery"" | ""Brendan Byrne"" | ""Pace University High School"" | ""Cultural literacy""","""and tunnels around New York City, the three airpo | ""all dating to the 1950s. Extensive documentary re | ""Corzine, who later became governor. In 2011, Byrn",1.2312383842468255,0.0668175440200735,0.8347022136649774,1.9155161257400188,0.2889121343358525,6.188716516063657,16.86076244386139,10.651867795426142,77.49437928544415,8.705957646370827
787,8363490501399084298,1,When did they start filming guardians of the galaxy?,"July 6, 2013, around July 6, 2013, February 11, 2016, February 17, 2016, February 17",0.4868656464137582,0.5034963133001054,10,2,0.2,False,2.2039400655659387,8.028327941894531,"""Guardians of the Galaxy (film)"" | ""Guardians of the Galaxy (film)"" | ""Guardians of the Galaxy (film)"" | ""Guardians of the Galaxy Vol. 2"" | ""Guardians of the Galaxy Vol. 2""","""Karen Gillan, Djimon Hounsou, John C. Reilly, Gle | ""to experiment with materials used to create the c | ""in comparison to Loki, and then we see Ronan wipe",1.4924341773986816,0.1205630163900364,1.439682807615538,2.3799358537145787,0.4535074117547644,5.845228377708295,15.4744680827415,10.268093847897498,73.97351660632768,8.476334378669442
826,5876321266833815192,1,When is the day as long as the night?,"around 20 March, around 23 September, equinox, 23 September, 20 March, northward equinox, vernal equinox, March equinox, spring equinox, autumnal equinox, September equinox, Southward equinox, March 20, between September 21 and 24",0.48276623442891664,0.5241258011680732,10,9,0.9,False,0.9369187347618869,2.9178619384765625,"""Royal Commission on the Ancient and Historical Monuments of Scotland"" | Night | Daytime | Night | Wing","""Queen, advised by the First Minister of Scotland, | ""some illumination. The glow provided by artificia | ""increased daylight. The high angles (around the z",3.667037887573242,0.1767145555133193,6.448780054753111,3.0407502013815177,0.8464816106654592,5.941837206438138,11.388491770189916,10.302225611892547,77.90459121781527,8.74151520285114
908,-1562606920471895787,1,Who plays tom riddle in harry potter chamber of secrets?,"Christian Peter Coulson, Christian Coulson",0.5170884048198904,0.496507660556006,10,10,1.0,False,3.4961334609125254,11.343948364257812,"""Christian Coulson"" | ""Francis A. Hendry"" | ""Berts ytterligare betraktelser"" | ""Frank Dillane"" | ""Hero Fiennes-Tiffin""","""""""The Resistible Rise of Arturo Ui"""" and Claire i | ""died at Fort Myers. On May 11, 1923, the state le | ""book """"Berts bravader"""", set the following year, ",0.9294241142272948,0.062248380619091,0.3623044515459037,1.1961977575802856,0.1814848983313897,5.482420133309442,15.4744680827415,9.760521307753192,78.41229527762442,7.814611158697881
911,-7354340449454584301,1,Who has won the world snooker championship the most times?,"Davis, Joe Davis, England, Reanne Evans, Evans",0.4819142687519449,0.5071137658496823,10,7,0.7,False,0.6147389942873506,2.2302932739257812,"""World Snooker Championship"" | ""Essex man"" | ""World Snooker Championship"" | ""World Snooker Championship"" | ""2018 World Snooker Championship""","""World Snooker Championship The World Snooker Cham | """"""Mondeo man"""" to Steve Wright, who murdered five | ""final Steve Davis met 16th seed Joe Johnson. John",0.6501439285278326,0.0477925247187677,0.1987526082339169,1.4135720168328705,0.1576200368901099,5.523285570127989,14.027549099805176,9.939937373336736,71.48326949204541,8.330499460902637
938,-1239547682958881138,1,Who brought sam winchester back from the cage?,"Death, Dean, Dean Winchester, Jensen Ackles",0.478492356228395,0.5239742024314378,10,2,0.2,False,0.5980326493472446,1.9743499755859375,"""Sam Winchester"" | ""Sam Winchester"" | ""John Winchester (Supernatural)"" | ""Sam Winchester"" | ""Sam Winchester""","""will send Sam back to Hell. Although Sam still re | ""as bait, allowing a child to go through a torturo | ""unsuccessful attempt to find him. Sam returns to ",0.7281860733032233,0.0480965559039512,0.2320034139579762,1.409106762153921,0.1702951166203747,3.5327645224994866,6.546258553178775,7.928051839751951,75.56689271025412,6.318613927317851
961,-9062804469830522710,1,Who plays myrcella in game of thrones season 5?,"Nell Tiger Free, Nell Pickford Free",0.48503790039848343,0.5147634466016854,10,10,1.0,False,1.071146775415162,2.6646194458007812,"""Verticordia inclusa"" | ""Players (film)"" | ""Rosie Mac"" | ""Game of Thrones (season 5)"" | ""Nuncius (journal)""","""in the area between Esperance and the Fitzgerald  | ""Bachchan, who was signed for approximately , forf | ""Rosie Mac Rosie Mac (born 12 February 1997) is an",1.6366245651245124,0.0998435622330741,1.2163723512176252,1.6387218364304286,0.3899314605186444,6.663560757176763,12.612267201812031,11.091483047582802,76.58909302449788,9.75930400737268
983,-5888712875430135752,1,Who plays jimmy's mother in boardwalk empire?,"Gretchen Mol, Mol",0.5116206097171555,0.4583377621954773,10,10,1.0,False,0.7817107321619355,2.5608596801757812,"""Eunice Gardner Wyatt"" | ""Christie Lynn Smith"" | ""Sylvia Jefferies"" | ""Lina Esco"" | ""First National Bank Building (Albuquerque)""","""had been, and she would not let anyone else have  | ""Christie Lynn Smith Christie Lynn Smith (born Mar | ""Sylvia Jefferies Sylvia Webster Jefferies (born A",2.838478031158447,0.1663420211589961,4.39528351776441,2.4632585962120324,0.605205441548874,6.770708079177696,12.76641788163929,11.153835590190994,81.80563979793956,8.956611012854772
1072,-5333576035638611676,1,Who wrote the song mary did you know?,"Mark Lowry, Mark Alan Lowry, Buddy Greene",0.5105178363405809,0.4642660755826596,10,7,0.7,False,3.0417945255706855,9.505088806152344,"""Tombigbee National Forest"" | ""Mary, Did You Know?"" | ""Mary, Did You Know?"" | ""Stephen Mather Wilderness"" | ""Mary, Did You Know?""","""and Oktibbeha counties. The forest has a total ar | ""for the week ending December 6, 2014. Chart posit | ""Mary, Did You Know? """"Mary, Did You Know?"""" is a ",2.3523099899292,0.1288466325106657,2.913007950322894,2.8228572802154925,0.5689178763546432,7.240720843912418,15.4744680827415,10.921576762746634,75.26241740710117,9.428443871723257
1076,-8118461154559033646,1,St. peter’s basilica the head of the catholic religion is located in?,"Vatican City, Rome, roma, See of Rome, Holy See",0.496276720797197,0.5117919103887187,10,7,0.7,False,0.7277353798718689,2.57550048828125,"""Catholic Church"" | ""Candice Stowe"" | ""Chair of Saint Peter"" | ""St. Peter's Basilica"" | ""St. Peter's Basilica""","""administers the day-to-day business of the Cathol | ""her. Could they tempt me back to the cobbles? No, | ""saint or mystery. The February 22 celebration bec",1.980849971771241,0.1310722450730647,2.66284235385516,2.634577648628745,0.5439405966193122,3.540670958596909,7.794754442775129,7.205791698573262,79.6081134528612,5.712658807549883
1090,3048229950048664515,1,Where is the screen actors guild awards being held?,"Los Angeles, California, Shrine Auditorium in Los Angeles, Los Angeles, the Shrine Auditorium",0.47354559776537647,0.5063517325563713,10,8,0.8,False,1.7436118847687179,5.571044921875,"""Screen Actors Guild Award"" | ""Screen Actors Guild"" | ""The Empire Lights"" | ""Hu Zejun"" | ""Anton Bulin""","""Screen Actors Guild Award Screen Actors Guild Awa | ""performer to end the deal. The Screen Actors Guil | ""performing acoustically in famous music hotspots ",2.136093711853027,0.1392585167422904,2.1885726246522155,2.230230737036829,0.5230407040389179,6.0364523069223806,10.931173300471496,10.437125701534056,80.53006449117771,9.050831340414168
1104,8487108135056844837,1,Who is buried in santa croce in florence?,"Michelangelo, Galileo, Machiavelli, Foscolo, Gentile, Rossini",0.4891308414411747,0.5254526090998205,10,10,1.0,False,2.8166760160828415,9.655570983886719,"""George Shearing"" | ""Nephila komaci"" | Florence | ""Santa Croce, Florence"" | ""Northern Pacific Railway Depot (Fargo, North Dakota)""","""the Watermill Jazz Club performance. Shearing was | ""inseminate her, breaking off their genitalia with | ""and a gallery of modern art dating from the 18th ",0.7341841125488273,0.0599430164029374,0.2659067529696676,1.2372803098501428,0.1823138615717643,4.326391267005256,6.713074597485443,8.762773629262634,76.25751133302275,7.153335716828533
1113,-4573737623326010858,1,Who did jeff bridges play in iron man?,"Obadiah Stane, Iron Monge",0.48769329344068,0.5261480519251797,10,8,0.8,False,0.9785588732649275,3.4390335083007812,"""Jeff Bridges"" | ""Transmission (magazine)"" | ""Iron Man (2008 film)"" | ""Steel (John Henry Irons)"" | ""Iron Man (2008 film)""","""$50 million budget at the box office. It was up a | ""a theme, some of which have been """"Identity"""", """" | ""is far more than playboy fantasy; it is American ",1.644567680358887,0.1204647806063089,1.0846387069198122,1.6643492203628227,0.3682116760302102,5.611674018439736,11.863550170097277,10.041734239562029,74.95533352766556,8.655439878442136
1140,-7722492525558122181,1,Who's henry's father in once upon a time?,"Baelfire, Neal Cassidy, Michae Raymond-James, Killian Jones, Hook, Colin O'Donoghue",0.4871208375959626,0.509643194391486,10,3,0.3,False,1.289882445460751,3.9444808959960938,"""Henry Mills (Once Upon a Time)"" | ""Henry Mills (Once Upon a Time)"" | ""Village Capital"" | ""Henry Mills (Once Upon a Time)"" | ""Henry Mills (Once Upon a Time)""","""Henry Mills (Once Upon a Time) Henry Daniel Mills | ""as Henry during the season. Henry Mills is Emma S | ""not accepted for a program. The peer-selection mo",1.436642227172851,0.1028116133740922,1.0377084271421264,1.6560743050593818,0.3221348207105413,4.947214714062935,8.039472638725279,9.392643128272269,81.06990688989556,7.783205215838167
1161,-8117261689094145451,1,Who sang youll never walk alone in carousel?,"Nettie Fowler, Christine Johnson, Julie Jordan, Jan Clayton, Claramae Turner, Shirley Jones, Julie and those attending the graduation",0.5112224080768691,0.4646192711094314,10,7,0.7,False,1.0134886789333346,3.851898193359375,"""Ryan Glasper"" | ""On a Carousel"" | ""You'll Never Walk Alone"" | ""You'll Never Walk Alone"" | ""The Trail of the Lonesome Pine (song)""","""the Tiger-Cats' season, recording 30 defensive ta | ""it was a hit from the get-go."""" Nash would recall | ""Earth for one day in order to redeem himself, wat",1.5286261367797846,0.0665576370301288,0.9374094721631804,2.133985035851909,0.3423100699956072,6.494063078258323,10.147806243184322,10.831774307901194,83.10881554085209,8.885864158845878
1266,1982529338056264296,1,How many times has green bay beat the bears?,"17, 12, 13, 99, 10, 1",0.509152118379192,0.4976682479088752,10,6,0.6,False,0.8763349299887525,2.5591659545898438,"""Bears–Packers rivalry"" | ""Alberto Festa"" | ""Bears–Packers rivalry"" | ""Chicago Bears"" | ""Chicago Bears""","""the overall series in 2017 for the first time sin | ""FIFA World Cup squad, playing three matches in En | ""December 7, 1980. The longest winning streak is h",0.6822101211547843,0.0297145939135901,0.189260825663085,1.31388545927232,0.145013725658062,6.068328537028784,16.86076244386139,10.498506094198172,72.84859120271831,8.552595945142858
1298,-3092589274711811887,1,The type of thunderstorm that has the most damaging winds and precipitation is a?,"Supercell storms, Supercells, Supercell, rotating thunderstorms",0.4952726236166664,0.5169144996280277,10,5,0.5,False,0.9283449673749522,2.5417938232421875,"""Chicago American"" | Thunderstorm | Thunderstorm | Thunderstorm | Thunderstorm","""Building, located at 326 West Madison Street in C | ""as a thundercloud) or, in rare cases, the base of | ""low pressure area that forms behind the mesoscale",0.5810385227203371,0.0512618759595109,0.1866369832697357,1.215197533781582,0.1527403774668537,6.703783088428115,16.86076244386139,11.14970807914087,62.34807679290847,9.58899767009946
